,ticker,volume_threshold(%),change_threshold(%),holding_days,start_date,end_date,total_trades,avg_return(%),cumulative_return(%),buy_hold_return(%),max_drawdown(%),CAGR(%),calmer_ratio,wining_trades,win_rate(%),avg_wining_return(%),five_best_wining_return,losing_trades,lose_rate(%),avg_losing_return(%),five_worst_losing_return
4266,SOL-USD,60,9,17,2020-04-10,2024-12-23,30,26.31,20944.38,19873.68,-96.63,208.14,2.15,20,66.67,46.97,"[117.65, 106.57, 106.52, 90.15, 66.2]",10,33.33,-15.02,"[-47.22, -33.07, -24.01, -14.01, -10.24]"
4267,SOL-USD,60,9,18,2020-04-10,2024-12-23,30,26.73,21384.07,19873.68,-96.63,208.14,2.15,22,73.33,42.7,"[138.33, 126.71, 89.75, 78.58, 77.83]",8,26.67,-17.18,"[-53.01, -29.19, -19.23, -13.46, -12.87]"
4268,SOL-USD,60,9,19,2020-04-10,2024-12-23,30,29.13,32246.9,19873.68,-96.63,208.14,2.15,23,76.67,44.49,"[172.71, 118.54, 110.44, 76.14, 68.5]",7,23.33,-21.33,"[-57.47, -24.32, -21.52, -18.68, -15.31]"
4269,SOL-USD,60,9,20,2020-04-10,2024-12-23,30,29.75,28851.36,19873.68,-96.63,208.14,2.15,20,66.67,53.4,"[174.19, 158.81, 115.0, 76.3, 57.75]",10,33.33,-17.54,"[-54.75, -31.57, -24.29, -18.96, -17.45]"
4270,SOL-USD,60,9,21,2020-04-10,2024-12-23,30,30.39,29047.63,19873.68,-96.63,208.14,2.15,19,63.33,58.35,"[188.43, 164.32, 116.15, 70.59, 62.98]",11,36.67,-17.9,"[-53.78, -25.74, -25.16, -20.33, -17.8]"
4271,SOL-USD,60,9,22,2020-04-10,2024-12-23,30,34.3,44980.78,19873.68,-96.63,208.14,2.15,19,63.33,64.9,"[228.27, 205.82, 102.31, 95.64, 78.46]",11,36.67,-18.55,"[-53.81, -25.06, -24.83, -21.43, -19.98]"
4272,SOL-USD,60,9,23,2020-04-10,2024-12-23,28,35.43,38128.16,19873.68,-96.63,208.14,2.15,19,67.86,62.66,"[222.14, 162.24, 118.01, 91.88, 83.33]",9,32.14,-22.07,"[-55.91, -27.75, -26.49, -26.18, -21.16]"
4273,SOL-USD,60,9,24,2020-04-10,2024-12-23,28,37.99,51547.22,19873.68,-96.63,208.14,2.15,20,71.43,63.24,"[255.42, 157.87, 116.06, 92.43, 87.29]",8,28.57,-25.15,"[-57.18, -35.52, -29.95, -24.68, -21.02]"
4274,SOL-USD,60,9,25,2020-04-10,2024-12-23,26,45.57,61731.18,19873.68,-96.63,208.14,2.15,18,69.23,77.82,"[250.14, 236.73, 150.47, 116.59, 101.92]",8,30.77,-27.01,"[-58.47, -34.82, -30.77, -28.75, -23.28]"
4275,SOL-USD,60,9,26,2020-04-10,2024-12-23,25,43.33,49117.04,19873.68,-96.63,208.14,2.15,17,68.0,74.95,"[186.51, 156.8, 148.39, 135.49, 134.52]",8,32.0,-23.86,"[-60.41, -30.66, -26.92, -26.82, -22.04]"
4276,SOL-USD,60,9,27,2020-04-10,2024-12-23,24,42.58,36347.03,19873.68,-96.63,208.14,2.15,16,66.67,75.23,"[183.87, 141.21, 135.2, 131.85, 123.99]",8,33.33,-22.73,"[-61.7, -40.11, -26.96, -18.97, -14.09]"
4277,SOL-USD,60,9,28,2020-04-10,2024-12-23,24,45.58,52939.91,19873.68,-96.63,208.14,2.15,16,66.67,80.33,"[172.5, 164.9, 146.76, 119.35, 112.51]",8,33.33,-23.93,"[-59.79, -37.09, -30.07, -23.16, -23.12]"
4278,SOL-USD,60,9,29,2020-04-10,2024-12-23,24,44.35,42025.95,19873.68,-96.63,208.14,2.15,17,70.83,74.26,"[186.92, 173.33, 167.93, 122.5, 112.51]",7,29.17,-28.3,"[-53.62, -36.7, -34.89, -33.97, -26.28]"
4279,SOL-USD,60,9,30,2020-04-10,2024-12-23,24,41.11,27044.05,19873.68,-96.63,208.14,2.15,16,66.67,74.27,"[195.72, 166.38, 148.58, 122.5, 121.74]",8,33.33,-25.22,"[-52.88, -33.3, -30.22, -29.78, -27.29]"
4280,SOL-USD,60,9,31,2020-04-10,2024-12-23,23,38.45,14959.25,19873.68,-96.63,208.14,2.15,15,65.22,71.36,"[177.08, 161.9, 139.28, 115.35, 107.5]",8,34.78,-23.26,"[-54.56, -34.85, -34.45, -28.44, -17.2]"
4281,SOL-USD,60,9,32,2020-04-10,2024-12-23,23,38.25,12169.53,19873.68,-96.63,208.14,2.15,15,65.22,72.45,"[173.48, 171.53, 147.44, 118.99, 111.25]",8,34.78,-25.88,"[-54.23, -36.77, -36.15, -27.84, -19.24]"
4282,SOL-USD,60,9,33,2020-04-10,2024-12-23,23,38.82,13187.86,19873.68,-96.63,208.14,2.15,15,65.22,73.05,"[184.41, 163.38, 157.18, 117.05, 115.79]",8,34.78,-25.36,"[-54.36, -36.83, -30.99, -28.33, -20.05]"
4283,SOL-USD,60,9,34,2020-04-10,2024-12-23,23,37.84,9139.01,19873.68,-96.63,208.14,2.15,15,65.22,73.4,"[165.48, 160.21, 158.06, 115.91, 108.43]",8,34.78,-28.83,"[-56.69, -52.32, -37.07, -31.06, -21.53]"
4284,SOL-USD,60,9,35,2020-04-10,2024-12-23,23,44.88,11495.95,19873.68,-96.63,208.14,2.15,14,60.87,93.44,"[232.35, 199.88, 181.78, 170.29, 106.82]",9,39.13,-30.65,"[-56.79, -52.12, -39.18, -36.54, -29.1]"
4285,SOL-USD,60,9,36,2020-04-10,2024-12-23,23,44.44,13120.81,19873.68,-96.63,208.14,2.15,14,60.87,91.85,"[203.92, 184.01, 182.95, 170.02, 111.71]",9,39.13,-29.3,"[-54.36, -46.25, -41.25, -37.64, -26.79]"
4286,SOL-USD,60,9,37,2020-04-10,2024-12-23,23,45.37,9918.64,19873.68,-96.63,208.14,2.15,14,60.87,94.24,"[230.92, 226.47, 203.42, 178.2, 105.77]",9,39.13,-30.65,"[-56.43, -44.23, -44.05, -40.93, -30.86]"
4287,SOL-USD,60,9,38,2020-04-10,2024-12-23,23,40.52,5524.98,19873.68,-96.63,208.14,2.15,15,65.22,80.42,"[263.26, 184.31, 176.09, 158.81, 90.34]",8,34.78,-34.28,"[-55.66, -52.93, -48.67, -39.56, -29.21]"
4288,SOL-USD,60,9,39,2020-04-10,2024-12-23,23,43.73,7985.17,19873.68,-96.63,208.14,2.15,14,60.87,91.17,"[254.88, 214.71, 190.51, 172.08, 98.86]",9,39.13,-30.08,"[-57.01, -50.33, -46.86, -39.29, -28.6]"
4289,SOL-USD,60,9,40,2020-04-10,2024-12-23,23,51.81,10798.19,19873.68,-96.63,208.14,2.15,14,60.87,106.02,"[315.25, 301.2, 188.24, 163.23, 137.58]",9,39.13,-32.51,"[-62.65, -55.66, -43.41, -42.89, -36.1]"
4290,SOL-USD,60,9,41,2020-04-10,2024-12-23,22,56.51,8899.74,19873.68,-96.63,208.14,2.15,13,59.09,119.1,"[371.86, 307.51, 196.08, 161.42, 135.32]",9,40.91,-33.9,"[-66.76, -55.3, -48.08, -41.1, -36.87]"
4291,SOL-USD,60,9,42,2020-04-10,2024-12-23,22,55.25,10222.57,19873.68,-96.63,208.14,2.15,13,59.09,114.92,"[368.26, 317.09, 225.49, 135.53, 98.24]",9,40.91,-30.93,"[-63.85, -53.81, -48.08, -39.42, -26.58]"
4292,SOL-USD,60,9,43,2020-04-10,2024-12-23,22,63.62,19750.27,19873.68,-96.63,208.14,2.15,13,59.09,128.78,"[443.11, 381.22, 227.45, 117.74, 109.31]",9,40.91,-30.51,"[-61.01, -56.3, -46.15, -36.4, -27.15]"
4293,SOL-USD,60,9,44,2020-04-10,2024-12-23,21,67.82,18297.35,19873.68,-96.63,208.14,2.15,13,61.9,128.72,"[452.1, 450.64, 219.61, 138.42, 111.89]",8,38.1,-31.14,"[-56.25, -55.75, -46.15, -27.75, -24.55]"
4294,SOL-USD,60,9,45,2020-04-10,2024-12-23,21,67.77,16118.23,19873.68,-96.63,208.14,2.15,13,61.9,129.35,"[453.89, 422.58, 249.02, 174.87, 100.35]",8,38.1,-32.29,"[-60.09, -56.11, -47.53, -31.62, -24.73]"
4295,SOL-USD,60,9,46,2020-04-10,2024-12-23,21,66.38,17054.77,19873.68,-96.63,208.14,2.15,13,61.9,126.86,"[433.7, 422.75, 238.24, 142.74, 117.61]",8,38.1,-31.89,"[-57.5, -56.11, -50.82, -27.96, -25.85]"
4296,SOL-USD,60,9,47,2020-04-10,2024-12-23,21,72.57,16275.39,19873.68,-96.63,208.14,2.15,14,66.67,128.22,"[517.51, 423.35, 293.14, 145.05, 130.86]",7,33.33,-38.73,"[-62.98, -56.59, -53.57, -36.65, -28.5]"
4297,SOL-USD,60,9,48,2020-04-10,2024-12-23,20,78.94,19098.09,19873.68,-96.63,208.14,2.15,13,65.0,141.88,"[550.45, 430.54, 289.22, 145.43, 135.66]",7,35.0,-37.96,"[-61.16, -56.95, -53.02, -29.35, -28.8]"
4298,SOL-USD,60,9,49,2020-04-10,2024-12-23,20,83.79,23348.48,19873.68,-96.63,208.14,2.15,12,60.0,161.72,"[617.66, 397.01, 305.08, 157.51, 142.2]",8,40.0,-33.1,"[-63.15, -59.07, -55.3, -26.47, -25.23]"
4299,SOL-USD,60,9,50,2020-04-10,2024-12-23,19,77.23,11186.87,19873.68,-96.63,208.14,2.15,11,57.89,157.7,"[606.99, 392.22, 165.31, 137.12, 134.0]",8,42.11,-33.42,"[-62.57, -60.71, -54.3, -30.89, -24.22]"
4300,SOL-USD,70,9,1,2020-04-10,2024-12-23,66,1.5,86.04,19873.68,-96.63,208.14,2.15,34,51.52,8.54,"[35.86, 25.6, 18.37, 16.27, 16.15]",31,46.97,-6.18,"[-37.2, -20.12, -13.25, -13.25, -12.82]"
4301,SOL-USD,70,9,2,2020-04-10,2024-12-23,56,3.12,254.48,19873.68,-96.63,208.14,2.15,32,57.14,11.2,"[43.04, 42.4, 22.01, 20.45, 19.72]",23,41.07,-7.97,"[-30.0, -21.45, -19.98, -17.76, -15.88]"
4302,SOL-USD,70,9,3,2020-04-10,2024-12-23,51,7.27,2025.38,19873.68,-96.63,208.14,2.15,35,68.63,14.46,"[46.41, 42.4, 35.33, 34.96, 26.76]",16,31.37,-8.46,"[-30.58, -25.57, -11.22, -10.71, -8.52]"
4303,SOL-USD,70,9,4,2020-04-10,2024-12-23,47,6.35,902.28,19873.68,-96.63,208.14,2.15,32,68.09,14.7,"[35.37, 32.8, 32.52, 31.22, 29.09]",14,29.79,-12.29,"[-43.98, -24.34, -20.81, -14.71, -14.02]"
4304,SOL-USD,70,9,5,2020-04-10,2024-12-23,47,8.61,1885.52,19873.68,-96.63,208.14,2.15,32,68.09,18.23,"[50.83, 49.07, 48.77, 46.46, 35.2]",15,31.91,-11.92,"[-55.84, -19.12, -16.03, -13.73, -13.73]"
4305,SOL-USD,70,9,6,2020-04-10,2024-12-23,42,10.58,3120.32,19873.68,-96.63,208.14,2.15,30,71.43,19.57,"[49.53, 49.13, 49.1, 45.42, 40.31]",12,28.57,-11.88,"[-44.05, -19.23, -19.17, -17.25, -14.46]"
4306,SOL-USD,70,9,7,2020-04-10,2024-12-23,40,11.69,3263.94,19873.68,-96.63,208.14,2.15,27,67.5,23.4,"[66.4, 48.39, 46.66, 44.66, 44.63]",13,32.5,-12.63,"[-46.34, -29.95, -22.85, -18.32, -13.75]"
4307,SOL-USD,70,9,8,2020-04-10,2024-12-23,37,9.76,1219.47,19873.68,-96.63,208.14,2.15,21,56.76,25.45,"[72.11, 57.92, 45.73, 43.74, 40.86]",16,43.24,-10.83,"[-36.43, -25.06, -20.6, -20.19, -15.96]"
4308,SOL-USD,70,9,9,2020-04-10,2024-12-23,37,11.56,2133.16,19873.68,-96.63,208.14,2.15,21,56.76,28.55,"[74.95, 61.28, 45.57, 45.16, 44.0]",16,43.24,-10.75,"[-39.94, -27.32, -22.74, -16.88, -14.56]"
4309,SOL-USD,70,9,10,2020-04-10,2024-12-23,36,16.26,6029.5,19873.68,-96.63,208.14,2.15,23,63.89,32.8,"[92.81, 86.6, 75.52, 51.18, 49.6]",13,36.11,-13.02,"[-48.06, -30.71, -26.1, -16.76, -11.44]"
4310,SOL-USD,70,9,11,2020-04-10,2024-12-23,34,17.28,5217.19,19873.68,-96.63,208.14,2.15,23,67.65,34.0,"[102.99, 96.56, 65.65, 62.29, 60.39]",11,32.35,-17.68,"[-51.03, -32.98, -23.15, -21.15, -20.16]"
4311,SOL-USD,70,9,12,2020-04-10,2024-12-23,33,20.38,7061.48,19873.68,-96.63,208.14,2.15,21,63.64,41.75,"[116.87, 115.17, 107.78, 76.8, 65.84]",12,36.36,-17.01,"[-48.85, -30.84, -29.64, -23.63, -21.89]"
4312,SOL-USD,70,9,13,2020-04-10,2024-12-23,31,22.12,13120.29,19873.68,-96.63,208.14,2.15,21,67.74,39.72,"[102.93, 86.23, 79.91, 68.26, 68.12]",10,32.26,-14.83,"[-41.3, -25.08, -19.78, -18.83, -11.2]"
4313,SOL-USD,70,9,14,2020-04-10,2024-12-23,31,24.75,20982.86,19873.68,-96.63,208.14,2.15,21,67.74,44.47,"[116.17, 109.23, 75.76, 70.06, 62.57]",10,32.26,-16.66,"[-44.57, -24.64, -21.98, -21.95, -17.53]"
4314,SOL-USD,70,9,15,2020-04-10,2024-12-23,29,28.88,23376.21,19873.68,-96.63,208.14,2.15,20,68.97,51.77,"[110.18, 105.66, 103.02, 85.39, 74.51]",9,31.03,-21.98,"[-54.95, -39.26, -23.93, -20.48, -19.52]"
4315,SOL-USD,70,9,16,2020-04-10,2024-12-23,27,25.26,10935.09,19873.68,-96.63,208.14,2.15,20,74.07,41.31,"[101.82, 96.41, 85.0, 74.51, 72.68]",7,25.93,-20.59,"[-42.86, -29.4, -25.31, -19.91, -12.36]"
4316,SOL-USD,70,9,17,2020-04-10,2024-12-23,26,28.34,14435.72,19873.68,-96.63,208.14,2.15,18,69.23,48.61,"[117.65, 106.57, 94.61, 90.15, 66.2]",8,30.77,-17.26,"[-47.22, -33.07, -24.01, -14.01, -10.24]"
4317,SOL-USD,70,9,18,2020-04-10,2024-12-23,26,32.4,26164.94,19873.68,-96.63,208.14,2.15,20,76.92,48.19,"[138.33, 126.71, 106.59, 89.75, 78.58]",6,23.08,-20.22,"[-53.01, -29.19, -19.23, -13.46, -4.78]"
4318,SOL-USD,70,9,19,2020-04-10,2024-12-23,26,33.5,24912.58,19873.68,-96.63,208.14,2.15,19,73.08,53.21,"[172.71, 128.74, 118.54, 110.44, 76.14]",7,26.92,-20.01,"[-57.47, -24.32, -21.52, -18.68, -11.18]"
4319,SOL-USD,70,9,20,2020-04-10,2024-12-23,26,33.15,16721.73,19873.68,-96.63,208.14,2.15,16,61.54,65.3,"[174.19, 158.81, 127.54, 115.0, 76.3]",10,38.46,-18.3,"[-54.75, -31.57, -31.15, -24.29, -18.96]"
4320,SOL-USD,70,9,21,2020-04-10,2024-12-23,26,33.51,16670.38,19873.68,-96.63,208.14,2.15,15,57.69,71.41,"[188.43, 164.32, 117.96, 116.15, 70.59]",11,42.31,-18.18,"[-53.78, -29.15, -25.74, -25.16, -20.33]"
4321,SOL-USD,70,9,22,2020-04-10,2024-12-23,26,39.34,35882.73,19873.68,-96.63,208.14,2.15,16,61.54,75.82,"[228.27, 205.82, 122.75, 102.31, 95.64]",10,38.46,-19.03,"[-53.81, -26.16, -25.06, -24.83, -21.43]"
4322,SOL-USD,70,9,23,2020-04-10,2024-12-23,24,37.31,18227.12,19873.68,-96.63,208.14,2.15,16,66.67,67.33,"[222.14, 162.24, 118.01, 91.88, 83.33]",8,33.33,-22.72,"[-55.91, -27.75, -26.49, -26.18, -21.16]"
4323,SOL-USD,70,9,24,2020-04-10,2024-12-23,24,40.96,27281.77,19873.68,-96.63,208.14,2.15,17,70.83,68.42,"[255.42, 157.87, 116.06, 100.6, 92.43]",7,29.17,-25.74,"[-57.18, -35.52, -29.95, -24.68, -20.5]"
4324,SOL-USD,70,9,25,2020-04-10,2024-12-23,23,48.55,40717.36,19873.68,-96.63,208.14,2.15,16,69.57,81.84,"[250.14, 236.73, 150.47, 116.59, 109.58]",7,30.43,-27.54,"[-58.47, -34.82, -30.77, -28.75, -18.04]"
4325,SOL-USD,70,9,26,2020-04-10,2024-12-23,22,47.37,35630.41,19873.68,-96.63,208.14,2.15,16,72.73,75.5,"[234.64, 156.8, 148.39, 135.49, 117.37]",6,27.27,-27.64,"[-60.41, -30.66, -26.92, -26.82, -15.88]"
4326,SOL-USD,70,9,27,2020-04-10,2024-12-23,21,50.68,37489.04,19873.68,-96.63,208.14,2.15,15,71.43,81.48,"[232.78, 183.87, 135.2, 131.85, 123.99]",6,28.57,-26.31,"[-61.7, -40.11, -26.96, -14.09, -10.25]"
4327,SOL-USD,70,9,28,2020-04-10,2024-12-23,21,51.72,43700.41,19873.68,-96.63,208.14,2.15,14,66.67,89.6,"[224.73, 164.9, 146.76, 142.51, 112.51]",7,33.33,-24.04,"[-59.79, -37.09, -30.07, -23.12, -10.17]"
4328,SOL-USD,70,9,29,2020-04-10,2024-12-23,21,51.98,43755.11,19873.68,-96.63,208.14,2.15,15,71.43,84.23,"[214.92, 186.92, 167.93, 122.5, 120.96]",6,28.57,-28.64,"[-53.62, -36.7, -34.89, -33.97, -8.99]"
4329,SOL-USD,70,9,30,2020-04-10,2024-12-23,21,47.24,27169.62,19873.68,-96.63,208.14,2.15,14,66.67,83.32,"[194.12, 166.38, 148.58, 128.74, 122.5]",7,33.33,-24.93,"[-52.88, -33.3, -30.22, -29.78, -13.04]"
4330,SOL-USD,70,9,31,2020-04-10,2024-12-23,20,45.32,15581.23,19873.68,-96.63,208.14,2.15,13,65.0,81.86,"[196.04, 161.9, 139.28, 129.34, 115.35]",7,35.0,-22.52,"[-54.56, -34.85, -34.45, -17.2, -9.17]"
4331,SOL-USD,70,9,32,2020-04-10,2024-12-23,20,45.66,13490.57,19873.68,-96.63,208.14,2.15,13,65.0,84.02,"[183.67, 171.53, 152.69, 147.44, 118.99]",7,35.0,-25.6,"[-54.23, -36.77, -36.15, -19.24, -12.57]"
4332,SOL-USD,70,9,33,2020-04-10,2024-12-23,20,43.45,10694.58,19873.68,-96.63,208.14,2.15,13,65.0,80.27,"[174.59, 163.38, 157.18, 155.09, 115.79]",7,35.0,-24.93,"[-54.36, -36.83, -30.99, -20.05, -13.09]"
4333,SOL-USD,70,9,34,2020-04-10,2024-12-23,20,46.02,9644.05,19873.68,-96.63,208.14,2.15,13,65.0,86.16,"[214.75, 176.05, 160.21, 158.06, 108.43]",7,35.0,-28.51,"[-56.69, -52.32, -37.07, -21.53, -17.8]"
4334,SOL-USD,70,9,35,2020-04-10,2024-12-23,20,53.9,11597.27,19873.68,-96.63,208.14,2.15,12,60.0,110.4,"[232.35, 215.57, 199.88, 183.76, 181.78]",8,40.0,-30.84,"[-56.79, -52.12, -39.18, -36.54, -24.61]"
4335,SOL-USD,70,9,36,2020-04-10,2024-12-23,20,49.11,8763.52,19873.68,-96.63,208.14,2.15,12,60.0,101.58,"[242.51, 203.92, 184.01, 145.82, 126.28]",8,40.0,-29.61,"[-54.36, -46.25, -41.25, -37.64, -25.41]"
4336,SOL-USD,70,9,37,2020-04-10,2024-12-23,20,50.3,7247.3,19873.68,-96.63,208.14,2.15,12,60.0,104.59,"[285.03, 226.47, 178.2, 138.1, 130.6]",8,40.0,-31.14,"[-56.43, -44.23, -44.05, -40.93, -30.86]"
4337,SOL-USD,70,9,38,2020-04-10,2024-12-23,20,46.12,4411.73,19873.68,-96.63,208.14,2.15,13,65.0,90.52,"[300.0, 184.31, 175.2, 158.81, 81.46]",7,35.0,-36.34,"[-55.66, -52.93, -48.67, -39.56, -29.21]"
4338,SOL-USD,70,9,39,2020-04-10,2024-12-23,20,47.43,5556.53,19873.68,-96.63,208.14,2.15,12,60.0,99.51,"[265.87, 214.71, 178.6, 172.08, 90.6]",8,40.0,-30.7,"[-57.01, -50.33, -46.86, -39.29, -28.6]"
4339,SOL-USD,70,9,40,2020-04-10,2024-12-23,20,49.04,5009.13,19873.68,-96.63,208.14,2.15,12,60.0,104.04,"[301.2, 188.24, 163.23, 159.35, 137.58]",8,40.0,-33.46,"[-62.65, -55.66, -43.41, -42.89, -36.1]"
4340,SOL-USD,70,9,41,2020-04-10,2024-12-23,19,55.19,4635.24,19873.68,-96.63,208.14,2.15,11,57.89,121.13,"[371.86, 196.08, 161.42, 153.36, 135.32]",8,42.11,-35.46,"[-66.76, -55.3, -48.08, -41.1, -36.87]"
4341,SOL-USD,70,9,42,2020-04-10,2024-12-23,19,52.82,4693.07,19873.68,-96.63,208.14,2.15,11,57.89,114.6,"[368.26, 225.49, 152.47, 135.53, 92.73]",8,42.11,-32.12,"[-63.85, -53.81, -48.08, -39.42, -26.58]"
4342,SOL-USD,70,9,43,2020-04-10,2024-12-23,19,58.25,6582.02,19873.68,-96.63,208.14,2.15,11,57.89,123.97,"[443.11, 227.45, 154.38, 117.74, 109.31]",8,42.11,-32.12,"[-61.01, -56.3, -46.15, -36.4, -27.15]"
4343,SOL-USD,70,9,44,2020-04-10,2024-12-23,18,60.83,7287.51,19873.68,-96.63,208.14,2.15,11,61.11,119.96,"[452.1, 219.61, 144.73, 138.42, 111.89]",7,38.89,-32.09,"[-56.25, -55.75, -46.15, -27.75, -18.32]"
4344,SOL-USD,70,9,45,2020-04-10,2024-12-23,18,63.41,7679.62,19873.68,-96.63,208.14,2.15,11,61.11,124.37,"[453.89, 249.02, 174.87, 151.81, 100.35]",7,38.89,-32.39,"[-60.09, -56.11, -47.53, -24.73, -19.37]"
4345,SOL-USD,70,9,46,2020-04-10,2024-12-23,18,61.57,7871.47,19873.68,-96.63,208.14,2.15,11,61.11,121.41,"[422.75, 238.24, 162.46, 142.74, 117.61]",7,38.89,-32.45,"[-57.5, -56.11, -50.82, -25.85, -21.99]"
4346,SOL-USD,70,9,47,2020-04-10,2024-12-23,18,66.05,7027.76,19873.68,-96.63,208.14,2.15,12,66.67,119.74,"[423.35, 293.14, 200.8, 145.05, 130.86]",6,33.33,-41.32,"[-62.98, -56.59, -53.57, -36.65, -28.5]"
4347,SOL-USD,70,9,48,2020-04-10,2024-12-23,17,73.67,10803.23,19873.68,-96.63,208.14,2.15,11,64.71,135.34,"[430.54, 289.22, 214.59, 145.43, 135.66]",6,35.29,-39.39,"[-61.16, -56.95, -53.02, -28.8, -25.86]"
4348,SOL-USD,70,9,49,2020-04-10,2024-12-23,17,76.27,12953.97,19873.68,-96.63,208.14,2.15,11,64.71,139.31,"[397.01, 305.08, 221.1, 157.51, 142.2]",6,35.29,-39.29,"[-63.15, -59.07, -55.3, -26.47, -24.08]"
4349,SOL-USD,70,9,50,2020-04-10,2024-12-23,17,63.66,5704.33,19873.68,-96.63,208.14,2.15,10,58.82,132.54,"[392.22, 210.2, 165.31, 137.12, 134.0]",7,41.18,-34.74,"[-62.57, -60.71, -54.3, -30.89, -21.76]"
4350,SOL-USD,80,9,1,2020-04-10,2024-12-23,55,1.08,31.0,19873.68,-96.63,208.14,2.15,27,49.09,8.47,"[35.86, 25.6, 18.37, 16.15, 15.69]",27,49.09,-6.27,"[-37.2, -20.12, -13.25, -13.25, -12.82]"
4351,SOL-USD,80,9,2,2020-04-10,2024-12-23,50,2.82,166.39,19873.68,-96.63,208.14,2.15,27,54.0,11.32,"[43.04, 42.4, 20.45, 19.72, 19.46]",22,44.0,-7.48,"[-30.0, -21.45, -19.98, -17.76, -9.58]"
4352,SOL-USD,80,9,3,2020-04-10,2024-12-23,46,7.35,1515.99,19873.68,-96.63,208.14,2.15,33,71.74,13.93,"[46.41, 42.4, 35.33, 34.96, 26.47]",13,28.26,-9.34,"[-30.58, -25.57, -11.22, -8.52, -8.35]"
4353,SOL-USD,80,9,4,2020-04-10,2024-12-23,42,6.68,763.28,19873.68,-96.63,208.14,2.15,29,69.05,15.17,"[35.37, 32.8, 32.52, 31.22, 29.09]",12,28.57,-13.31,"[-43.98, -24.34, -20.81, -14.71, -14.02]"
4354,SOL-USD,80,9,5,2020-04-10,2024-12-23,41,9.18,1481.21,19873.68,-96.63,208.14,2.15,27,65.85,20.04,"[50.83, 49.07, 48.77, 46.46, 35.2]",14,34.15,-11.76,"[-55.84, -19.12, -16.03, -13.53, -11.63]"
4355,SOL-USD,80,9,6,2020-04-10,2024-12-23,36,12.11,3212.07,19873.68,-96.63,208.14,2.15,28,77.78,19.29,"[49.1, 45.42, 41.06, 40.31, 39.36]",8,22.22,-13.04,"[-44.05, -19.23, -19.17, -11.63, -4.9]"
4356,SOL-USD,80,9,7,2020-04-10,2024-12-23,35,12.44,2469.23,19873.68,-96.63,208.14,2.15,24,68.57,24.45,"[66.4, 46.66, 44.66, 44.63, 43.39]",11,31.43,-13.77,"[-46.34, -29.95, -22.85, -18.32, -13.75]"
4357,SOL-USD,80,9,8,2020-04-10,2024-12-23,33,9.82,966.62,19873.68,-96.63,208.14,2.15,20,60.61,24.06,"[57.92, 43.86, 43.74, 40.86, 39.2]",13,39.39,-12.1,"[-36.43, -25.06, -20.6, -20.19, -15.96]"
4358,SOL-USD,80,9,9,2020-04-10,2024-12-23,33,11.82,1676.63,19873.68,-96.63,208.14,2.15,20,60.61,27.57,"[61.28, 45.57, 45.16, 44.0, 41.92]",13,39.39,-12.4,"[-39.94, -27.32, -22.74, -16.88, -14.56]"
4359,SOL-USD,80,9,10,2020-04-10,2024-12-23,32,16.99,4647.19,19873.68,-96.63,208.14,2.15,21,65.62,33.52,"[92.81, 86.6, 49.6, 47.47, 47.04]",11,34.38,-14.56,"[-48.06, -30.71, -26.1, -16.76, -11.44]"
4360,SOL-USD,80,9,11,2020-04-10,2024-12-23,30,18.03,3764.47,19873.68,-96.63,208.14,2.15,20,66.67,36.21,"[102.99, 96.56, 62.29, 50.0, 45.64]",10,33.33,-18.33,"[-51.03, -32.98, -23.15, -21.15, -20.16]"
4361,SOL-USD,80,9,12,2020-04-10,2024-12-23,30,21.44,6195.98,19873.68,-96.63,208.14,2.15,20,66.67,41.46,"[116.87, 115.17, 107.78, 76.8, 63.89]",10,33.33,-18.6,"[-48.85, -30.84, -29.64, -23.63, -21.89]"
4362,SOL-USD,80,9,13,2020-04-10,2024-12-23,28,23.14,10997.37,19873.68,-96.63,208.14,2.15,20,71.43,38.76,"[102.93, 86.23, 79.91, 67.2, 57.9]",8,28.57,-15.92,"[-41.3, -25.08, -19.78, -18.83, -7.68]"
4363,SOL-USD,80,9,14,2020-04-10,2024-12-23,27,27.04,16438.88,19873.68,-96.63,208.14,2.15,19,70.37,46.17,"[116.17, 109.23, 75.76, 70.06, 54.99]",8,29.63,-18.38,"[-44.57, -24.64, -21.98, -21.95, -17.53]"
4364,SOL-USD,80,9,15,2020-04-10,2024-12-23,26,33.35,31056.13,19873.68,-96.63,208.14,2.15,19,73.08,54.51,"[110.18, 105.66, 103.02, 85.39, 78.38]",7,26.92,-24.1,"[-54.95, -39.26, -23.93, -20.48, -14.01]"
4365,SOL-USD,80,9,16,2020-04-10,2024-12-23,25,23.7,5596.44,19873.68,-96.63,208.14,2.15,18,72.0,40.37,"[101.82, 96.41, 85.0, 74.51, 55.52]",7,28.0,-19.19,"[-42.86, -29.4, -25.31, -19.91, -12.36]"
4366,SOL-USD,80,9,17,2020-04-10,2024-12-23,24,26.94,8121.03,19873.68,-96.63,208.14,2.15,17,70.83,45.84,"[106.57, 94.61, 90.15, 72.47, 62.75]",7,29.17,-18.95,"[-47.22, -33.07, -24.01, -14.01, -9.86]"
